"destination","passanger","weather","temperature","time","coupon","expiration","gender","age","maritalStatus","has_children","education","occupation","income","car","Bar","CoffeeHouse","CarryAway","RestaurantLessThan20","Restaurant20To50","toCoupon_GEQ5min","toCoupon_GEQ15min","toCoupon_GEQ25min","direction_same","direction_opp","Y"
"Work","Alone","snowy",55,"7am","Carry out & Take away","1d","Female",31,"Single","0","bachelors degree","Healthcare Support","$12500 - $24999","Scooter and motorcycle","never","1~3","1~3","1~3","less1","0","0","0","0","1","1"
"Work","Alone","rainy",30,"10am","Carry out & Take away","1d","Female",31,"Single","0","high school graduate","Healthcare Support","$25000 - $37499","do not drive","never","1~3","1~3","1~3","less1","1","0","0","1","0","1"
"Work","Alone","sunny",30,"6pm","Restaurant(<20)","1d","Female",31,"Single","0","some college - no degree","Healthcare Support","$25000 - $37499","crossover","never","1~3","1~3","1~3","less1","1","1","0","0","1","1"
"Work","Alone","rainy",55,"7am","Coffee House","1d","Female",31,"Single","0","some high school","Healthcare Support","$25000 - $37499","do not drive","never","1~3","1~3","1~3","1~3","1","1","1","0","1","0"
"Work","Alone","rainy",80,"10am","Restaurant(20-50)","2h","Female",31,"Single","0","some high school","Healthcare Support","$25000 - $37499","crossover","never","1~3","1~3","1~3","less1","1","0","0","1","0","1"
"No Urgent Place","Friend(s)","snowy",80,"6pm","Restaurant(<20)","2h","Female",31,"Single","1","high school graduate","Office & Administrative Support","$75000 - $87499","do not drive","1~3","4~8","4~8","4~8","4~8","1","0","0","0","1","0"
"No Urgent Place","Friend(s)","rainy",80,"6pm","Bar","1d","Female",31,"Single","0","graduate degree (masters or doctorate)","Legal","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","1","1","0","0","1","1"
"No Urgent Place","Friend(s)","sunny",55,"6pm","Bar","1d","Female",31,"Single","0","some high school","Legal","$75000 - $87499","crossover","gt8","never","4~8","4~8","4~8","1","1","0","0","1","0"
"No Urgent Place","Friend(s)","snowy",30,"6pm","Carry out & Take away","2h","Female",31,"Single","0","high school graduate","Healthcare Support","$75000 - $87499","Car that is too old to install Onstar :D","gt8","4~8","4~8","4~8","4~8","1","0","0","0","1","0"
"No Urgent Place","Alone","rainy",80,"10am","Restaurant(<20)","1d","Female",31,"Single","0","high school graduate","Business & Financial","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","1","0","0","0","1","0"
"No Urgent Place","Alone","rainy",55,"10pm","Bar","1d","Female",31,"Single","0","associates degree","Legal","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","1","1","0","0","1","0"
"No Urgent Place","Alone","rainy",55,"2pm","Carry out & Take away","1d","Female",31,"Single","0","bachelors degree","Legal","$75000 - $87499","crossover","gt8","less1","4~8","4~8","4~8","0","0","0","0","1","0"
"No Urgent Place","Alone","snowy",80,"6pm","Restaurant(<20)","2h","Female",31,"Single","0","high school graduate","Legal","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","1","0","0","0","1","0"
"No Urgent Place","Alone","snowy",30,"6pm","Restaurant(<20)","1d","Female",31,"Single","0","graduate degree (masters or doctorate)","Healthcare Support","$75000 - $87499","Car that is too old to install Onstar :D","gt8","1~3","4~8","4~8","4~8","1","1","0","0","1","0"
"Home","Alone","snowy",80,"6pm","Carry out & Take away","2h","Female",31,"Single","0","graduate degree (masters or doctorate)","Legal","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","1","1","0","1","0","0"
"Home","Alone","snowy",30,"2pm","Carry out & Take away","1d","Female",31,"Single","0","associates degree","Legal","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","1","0","0","0","1","0"
"Home","Alone","snowy",55,"2pm","Coffee House","2h","Female",31,"Single","0","some high school","Legal","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","1","1","0","1","0","0"
"Home","Alone","rainy",30,"6pm","Coffee House","2h","Female",31,"Married partner","0","associates degree","Legal","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","0","1","0","0","1","0"
"Home","Alone","sunny",30,"6pm","Carry out & Take away","1d","Female",31,"Single","0","graduate degree (masters or doctorate)","Legal","$100000 or More","crossover","gt8","4~8","4~8","4~8","4~8","1","1","1","0","1","0"
"Home","Alone","sunny",80,"2pm","Restaurant(20-50)","1d","Female",31,"Single","0","associates degree","Legal","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","1","0","0","1","0","0"
"Home","Alone","snowy",80,"10pm","Restaurant(20-50)","1d","Female",31,"Single","0","high school graduate","Student","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","1","0","0","0","1","0"
"Home","Alone","sunny",55,"7am","Restaurant(<20)","2h","Female",31,"Single","0","bachelors degree","Legal","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","1","0","0","1","0","0"
"Work","Alone","snowy",55,"2pm","Carry out & Take away","1d","Male",31,"Single","0","graduate degree (masters or doctorate)","Legal","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","1","0","0","0","1","0"
"Work","Alone","rainy",30,"10am","Bar","1d","Female",31,"Single","0","bachelors degree","Legal","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","0","0","0","1","0","0"
"Work","Alone","rainy",30,"10pm","Restaurant(<20)","1d","Female",31,"Single","0","some high school","Legal","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","1","1","0","0","1","0"
"Work","Alone","sunny",55,"10am","Restaurant(<20)","1d","Female",31,"Single","0","high school graduate","Legal","$75000 - $87499","crossover","1~3","4~8","4~8","4~8","4~8","1","1","1","0","1","0"
"Home","Alone","rainy",80,"2pm","Restaurant(20-50)","2h","Male",31,"Single","0","some high school","Legal","$75000 - $87499","crossover","gt8","4~8","4~8","4~8","4~8","1","0","0","1","0","0"
"No Urgent Place","Partner","snowy",30,"10am","Restaurant(20-50)","1d","Female",26,"Married partner","0","graduate degree (masters or doctorate)","Student","$87500 - $99999","Mazda5","never","4~8","less1","4~8","less1","1","0","0","0","1","0"
"No Urgent Place","Partner","sunny",55,"10pm","Bar","2h","Female",26,"Married partner","0","high school graduate","Student","$100000 or More","Car that is too old to install Onstar :D","never","4~8","less1","4~8","less1","1","1","0","0","1","0"
"No Urgent Place","Partner","rainy",30,"7am","Restaurant(<20)","1d","Female",26,"Married partner","0","associates degree","Student","$87500 - $99999","do not drive","never","1~3","less1","4~8","less1","1","0","0","0","1","1"
"Home","Partner","sunny",30,"2pm","Restaurant(<20)","1d","Female",26,"Married partner","0","high school graduate","Student","$87500 - $99999","Mazda5","never","4~8","1~3","1~3","less1","0","1","1","0","1","1"
"Home","Partner","sunny",30,"7am","Restaurant(<20)","2h","Female",26,"Married partner","0","bachelors degree","Student","$87500 - $99999","Mazda5","never","4~8","less1","4~8","less1","1","1","0","1","1","1"
"Home","Partner","snowy",55,"10pm","Carry out & Take away","1d","Female",26,"Married partner","0","some high school","Student","$75000 - $87499","do not drive","never","4~8","less1","4~8","less1","1","0","0","1","0","0"
"No Urgent Place","Friend(s)","snowy",80,"10pm","Restaurant(<20)","2h","Male",31,"Unmarried partner","0","bachelors degree","Sales & Related","$37500 - $49999","Scooter and motorcycle","1~3","gt8","4~8","1~3","less1","1","0","0","0","1","1"
"No Urgent Place","Friend(s)","snowy",80,"6pm","Bar","1d","Male",21,"Single","0","some high school","Sales & Related","$37500 - $49999","Scooter and motorcycle","1~3","gt8","4~8","1~3","less1","1","1","0","0","1","0"
"No Urgent Place","Friend(s)","sunny",55,"2pm","Bar","2h","Male",21,"Unmarried partner","0","some college - no degree","Sales & Related","$37500 - $49999","Car that is too old to install Onstar :D","1~3","gt8","4~8","1~3","1~3","1","1","0","0","1","1"
"No Urgent Place","Friend(s)","rainy",30,"10am","Carry out & Take away","2h","Male",21,"Single","0","graduate degree (masters or doctorate)","Sales & Related","$37500 - $49999","Car that is too old to install Onstar :D","never","gt8","4~8","1~3","less1","1","1","0","0","1","1"
"No Urgent Place","Friend(s)","sunny",30,"7am","Restaurant(<20)","1d","Male",26,"Single","0","high school graduate","Sales & Related","$37500 - $49999","Car that is too old to install Onstar :D","1~3","gt8","4~8","1~3","less1","1","0","0","0","1","1"
"No Urgent Place","Alone","rainy",55,"10pm","Bar","1d","Male",21,"Single","0","high school graduate","Sales & Related","$37500 - $49999","Car that is too old to install Onstar :D","1~3","gt8","4~8","1~3","less1","1","1","0","0","1","1"
"No Urgent Place","Alone","sunny",55,"10am","Carry out & Take away","2h","Male",21,"Single","0","some college - no degree","Sales & Related","$37500 - $49999","Scooter and motorcycle","1~3","gt8","4~8","1~3","less1","1","0","0","0","1","0"
"No Urgent Place","Alone","rainy",80,"10pm","Restaurant(<20)","2h","Male",21,"Single","0","high school graduate","Sales & Related","$37500 - $49999","Scooter and motorcycle","1~3","gt8","4~8","1~3","less1","1","0","0","0","1","1"
"No Urgent Place","Alone","rainy",30,"2pm","Restaurant(<20)","1d","Male",21,"Single","0","some high school","Sales & Related","$37500 - $49999","Car that is too old to install Onstar :D","1~3","gt8","4~8","4~8","less1","1","1","0","0","1","1"
"Home","Alone","snowy",80,"10am","Carry out & Take away","2h","Male",21,"Single","0","bachelors degree","Sales & Related","$37500 - $49999","Scooter and motorcycle","1~3","gt8","4~8","1~3","less1","1","1","0","1","0","1"
"Home","Alone","rainy",30,"10am","Carry out & Take away","1d","Male",21,"Single","0","graduate degree (masters or doctorate)","Sales & Related","$37500 - $49999","Car that is too old to install Onstar :D","1~3","less1","4~8","1~3","less1","0","0","0","0","1","1"
"Home","Alone","sunny",55,"2pm","Coffee House","2h","Male",21,"Single","0","some high school","Sales & Related","$37500 - $49999","Scooter and motorcycle","1~3","gt8","4~8","1~3","less1","1","0","0","1","0","1"
"No Urgent Place","Alone","rainy",30,"2pm","Coffee House","2h","Male",21,"Single","0","high school graduate","Sales & Related","$37500 - $49999","Car that is too old to install Onstar :D","1~3","gt8","4~8","1~3","less1","1","1","0","0","1","0"
"Home","Alone","sunny",30,"6pm","Carry out & Take away","1d","Male",21,"Single","0","bachelors degree","Sales & Related","$37500 - $49999","Car that is too old to install Onstar :D","1~3","gt8","4~8","1~3","less1","1","1","1","0","1","1"
"Home","Alone","rainy",80,"2pm","Restaurant(20-50)","1d","Male",21,"Single","0","bachelors degree","Unemployed","$37500 - $49999","Car that is too old to install Onstar :D","1~3","gt8","4~8","1~3","less1","1","0","0","1","0","1"
"Home","Alone","snowy",80,"7am","Restaurant(20-50)","1d","Male",21,"Single","0","some college - no degree","Sales & Related","$37500 - $49999","Scooter and motorcycle","1~3","gt8","4~8","1~3","less1","1","0","0","0","1","0"
"Home","Alone","rainy",55,"6pm","Restaurant(<20)","2h","Male",21,"Single","0","high school graduate","Sales & Related","$37500 - $49999","Car that is too old to install Onstar :D","1~3","less1","4~8","1~3","less1","1","0","0","1","0","1"
"Work","Alone","snowy",55,"10pm","Carry out & Take away","1d","Male",21,"Single","0","associates degree","Sales & Related","$37500 - $49999","Scooter and motorcycle","1~3","gt8","4~8","1~3","less1","1","0","0","0","1","1"
"Work","Alone","rainy",30,"6pm","Coffee House","1d","Male",21,"Single","0","graduate degree (masters or doctorate)","Sales & Related","$37500 - $49999","Scooter and motorcycle","1~3","gt8","4~8","1~3","less1","1","0","0","1","0","1"
"Work","Alone","sunny",30,"10am","Restaurant(<20)","1d","Male",21,"Single","0","graduate degree (masters or doctorate)","Sales & Related","$37500 - $49999","Car that is too old to install Onstar :D","1~3","gt8","4~8","1~3","less1","1","1","0","0","1","1"
"Work","Alone","sunny",30,"10am","Bar","1d","Male",21,"Single","0","graduate degree (masters or doctorate)","Sales & Related","$37500 - $49999","Car that is too old to install Onstar :D","1~3","gt8","4~8","1~3","less1","1","1","1","0","1","1"
"Work","Alone","snowy",80,"2pm","Restaurant(20-50)","2h","Male",21,"Single","0","some college - no degree","Sales & Related","$37500 - $49999","Scooter and motorcycle","1~3","gt8","4~8","1~3","less1","1","0","0","1","0","0"
"No Urgent Place","Kid(s)","sunny",30,"7am","Restaurant(20-50)","2h","Male",41,"Single","0","high school graduate","Business & Financial","$62500 - $74999","crossover","1~3","4~8","1~3","4~8","4~8","1","0","0","0","1","1"
"No Urgent Place","Kid(s)","rainy",30,"10am","Bar","1d","Male",41,"Single","0","bachelors degree","Business & Financial","$62500 - $74999","crossover","1~3","4~8","4~8","4~8","4~8","1","0","0","0","1","1"
"No Urgent Place","Friend(s)","sunny",80,"10am","Restaurant(<20)","2h","Male",41,"Single","0","associates degree","Business & Financial","$62500 - $74999","Scooter and motorcycle","1~3","4~8","1~3","4~8","4~8","1","0","0","0","1","1"
"No Urgent Place","Friend(s)","snowy",80,"7am","Bar","1d","Male",41,"Single","0","bachelors degree","Business & Financial","$62500 - $74999","crossover","1~3","less1","1~3","4~8","4~8","1","1","0","0","1","1"
"No Urgent Place","Friend(s)","snowy",55,"6pm","Bar","2h","Male",41,"Single","0","some high school","Business & Financial","$62500 - $74999","crossover","1~3","4~8","1~3","4~8","4~8","1","1","0","0","1","1"
"No Urgent Place","Friend(s)","sunny",30,"10am","Carry out & Take away","2h","Male",21,"Single","0","some high school","Student","$62500 - $74999","Car that is too old to install Onstar :D","1~3","4~8","1~3","4~8","4~8","1","0","0","0","1","1"
"No Urgent Place","Friend(s)","snowy",30,"7am","Restaurant(<20)","1d","Male",41,"Married partner","1","some college - no degree","Sales & Related","$62500 - $74999","Mazda5","1~3","4~8","1~3","4~8","less1","1","0","0","0","1","1"
"No Urgent Place","Alone","snowy",55,"10am","Bar","1d","Male",41,"Single","0","associates degree","Business & Financial","$62500 - $74999","do not drive","1~3","4~8","1~3","4~8","4~8","1","1","0","0","1","0"
"No Urgent Place","Alone","snowy",80,"7am","Coffee House","2h","Male",41,"Single","0","associates degree","Business & Financial","$62500 - $74999","crossover","1~3","4~8","1~3","4~8","4~8","1","0","0","0","1","1"
"No Urgent Place","Alone","snowy",80,"7am","Restaurant(<20)","2h","Male",41,"Single","0","some college - no degree","Business & Financial","$62500 - $74999","crossover","1~3","4~8","1~3","4~8","4~8","1","1","0","0","1","1"
"No Urgent Place","Alone","rainy",30,"7am","Restaurant(<20)","1d","Male",41,"Single","0","associates degree","Business & Financial","$62500 - $74999","crossover","1~3","4~8","1~3","4~8","4~8","1","1","0","0","1","1"
"No Urgent Place","Partner","sunny",30,"7am","Restaurant(20-50)","1d","Male",41,"Single","0","some high school","Business & Financial","$100000 or More","crossover","1~3","4~8","1~3","4~8","4~8","1","0","0","0","1","1"
